-0.389600,0.183800,-0.660600,-0.759800,-0.000019,-0.650200
0.300900,-0.558400,0.750000,0.000193,0.000000,1.000000
-0.503600,0.416000,0.610000,-0.046730,0.998900,0.000000
0.515000,0.498800,0.027780,0.771300,0.636400,0.000000
0.315300,-0.567200,-0.328700,0.999900,0.011120,-0.012800
-0.309500,-0.269100,0.153400,-1.000000,0.000000,0.000000
0.283500,0.239200,0.750500,0.031670,-0.044320,0.998500
0.317100,0.498400,-0.735600,0.442000,0.517000,-0.733000
-0.189900,0.501500,-0.013140,0.000000,1.000000,0.000000
0.458700,-0.156600,0.214800,0.000000,-1.000000,0.000000
0.162300,-0.146400,-0.818900,0.362400,-0.020460,-0.931800
-0.283900,-0.412300,-0.451700,-0.895600,-0.000017,-0.444900
-0.207400,-0.137700,0.750000,0.000000,0.000000,1.000000
0.516200,0.028890,-0.346200,1.000000,0.000000,0.000000
0.125600,-0.584000,0.206000,0.000000,-1.000000,0.000000
-0.511400,0.116600,-0.153400,-1.000000,0.000000,0.000000
-0.302600,-0.583900,0.547900,-0.220200,-0.975500,-0.001159
-0.005825,0.416000,0.416400,0.000000,1.000000,0.000000
-0.093490,0.501500,-0.477700,0.000000,1.000000,0.000000
0.516900,-0.152700,0.705700,0.972500,-0.232800,0.000000
-0.511400,0.020130,0.416400,-1.000000,0.000000,0.000000
-0.511100,0.493000,-0.372200,-0.986700,0.150100,-0.061800
0.517200,0.265600,0.381300,1.000000,0.000000,0.000000
-0.002807,0.251000,-0.846700,-0.074380,-0.000017,-0.997200
0.516100,0.458400,-0.380600,0.989800,0.006298,-0.142600
0.037360,-0.575600,-0.639500,0.116300,-0.113400,-0.986700
-0.154900,-0.584000,-0.109600,0.000000,-1.000000,0.000000
-0.511400,0.353200,0.188500,-1.000000,0.000000,0.000000
-0.163600,0.256800,0.751000,0.000000,0.000000,1.000000
-0.233700,-0.156600,-0.767000,-0.000350,-1.000000,-0.000355
0.169500,0.500500,-0.197200,-0.003140,1.000000,-0.003143
0.315300,-0.234100,-0.144600,1.000000,0.000000,0.000000
-0.491800,-0.111400,-0.467800,-0.977000,0.000000,-0.213100
0.152000,-0.181500,0.751000,0.000000,0.000000,1.000000
0.366900,0.142800,-0.693200,0.773700,-0.031930,-0.632800
0.516900,0.134000,-0.013130,0.999300,-0.038020,0.000000
0.315300,-0.391900,0.425100,1.000000,0.000000,0.000000
0.255600,-0.269200,-0.511900,0.758800,-0.003082,-0.651300
-0.509300,0.090250,0.750200,-0.505300,0.000000,0.863000
-0.248700,0.475900,-0.780900,-0.568600,0.000012,-0.822600
-0.058420,-0.462000,0.750000,0.000000,0.000000,1.000000
0.187000,0.501500,0.135900,0.000000,1.000000,0.000000
-0.309500,-0.199000,-0.197200,-1.000000,0.000000,0.000000
-0.260000,-0.584000,0.197200,0.000000,-1.000000,0.000000
-0.309500,-0.216500,0.460200,-1.000000,0.000000,0.000000
-0.511400,-0.049990,0.100800,-1.000000,0.000000,0.000000
0.081820,-0.584000,0.512800,0.000000,-1.000000,0.000000
0.517200,0.405800,0.661800,0.997900,0.065320,0.000000
0.315300,-0.532100,-0.030670,1.000000,0.000000,0.000000
-0.260800,0.491900,0.280100,0.000000,0.185000,0.982700
-0.479200,0.501500,-0.065730,0.000000,1.000000,0.000000
0.020460,-0.584000,-0.346200,0.000000,-1.000000,0.000000
0.292200,0.416000,0.469000,0.000000,1.000000,0.000000
0.073070,0.416000,0.705700,0.000000,1.000000,0.000000
-0.022960,-0.304200,-0.640800,-0.123000,0.000000,-0.992400
0.516900,0.125300,0.653100,0.999300,0.037990,0.000000
0.230800,0.501500,-0.460200,0.000000,1.000000,0.000000
-0.511000,-0.152700,0.626800,-0.973100,-0.230400,0.000000
0.037990,0.501500,-0.758200,0.003175,1.000000,0.003175
-0.504700,0.229800,-0.408700,-0.977200,-0.000011,-0.212400
0.443600,-0.102600,-0.595900,0.895500,0.000000,-0.445000
0.517200,-0.032460,0.442700,1.000000,0.000000,0.000000
-0.310300,-0.391100,0.751000,-0.071650,0.006346,0.997400
0.002952,0.055160,0.750900,0.022180,-0.034840,0.999100
-0.268800,0.501500,-0.276100,0.000000,1.000000,0.000000
0.455100,0.497500,0.278500,-0.000878,0.591200,0.806600
0.517200,-0.120100,-0.030660,1.000000,0.000000,0.000000
-0.242500,0.415700,0.521500,0.000000,0.999300,-0.038020
-0.431900,0.440900,-0.607600,-0.889400,0.000000,-0.457100
0.314800,-0.348100,0.135900,0.998800,-0.044380,0.022140
0.315300,-0.181500,0.556600,1.000000,0.003225,0.000000
-0.194400,0.084410,-0.804200,-0.361300,0.000000,-0.932400
0.517200,0.326900,-0.162100,1.000000,0.000000,0.000000
-0.257500,-0.175700,-0.503800,-0.804400,-0.225600,-0.549600
0.327300,0.002602,0.751000,0.000000,0.000000,1.000000
0.491400,0.248000,-0.494500,0.953800,0.000000,-0.300400
-0.309500,-0.409400,-0.039430,-1.000000,0.000000,0.000000
-0.511400,0.265600,0.425200,-1.000000,0.000000,0.000000
0.517200,0.072720,0.223500,1.000000,0.000000,0.000000
0.073050,-0.584000,-0.048200,0.000000,-1.000000,0.000000
-0.111000,-0.584000,0.381300,0.000000,-1.000000,0.000000
0.379900,-0.156600,-0.355000,0.000000,-1.000000,0.000000
-0.309200,-0.575600,-0.293600,-0.988900,-0.148700,0.000000
0.175800,0.107800,-0.813700,0.361200,0.000006,-0.932500
-0.511400,-0.111400,-0.135800,-1.000000,0.000000,0.000000
0.224000,-0.488300,-0.550400,0.739000,0.006351,-0.673700
-0.163600,-0.584000,-0.530300,0.000000,-1.000000,0.000000
-0.393700,-0.038320,-0.655800,-0.759700,0.000035,-0.650300
-0.049670,0.501500,-0.232300,0.000000,1.000000,0.000000
-0.023370,0.500500,0.206000,0.000000,1.000000,0.000000
-0.511400,0.134100,0.223500,-1.000000,0.000000,0.000000
0.314100,-0.331800,0.747000,0.978700,-0.000048,0.205100
0.517200,0.291900,0.162200,1.000000,0.000000,0.000000
-0.382700,0.274300,0.751000,0.000000,0.000000,1.000000
-0.444100,-0.156600,0.284900,0.000000,-1.000000,0.000000
0.037990,0.501500,-0.021900,0.000000,1.000000,0.000000
-0.277600,0.072730,0.751000,0.000000,0.000000,1.000000
-0.309500,-0.409400,0.363800,-1.000000,0.000000,0.000000
0.206300,0.326900,-0.801800,0.361800,0.000000,-0.932300
-0.511400,0.335700,-0.197200,-1.000000,0.000000,0.000000
0.300900,-0.584000,0.328700,0.005245,-1.000000,0.000000
0.397400,0.501500,-0.179700,0.000000,1.000000,0.000000
-0.014710,-0.032470,-0.845200,-0.118200,-0.000014,-0.993000
0.300900,-0.584000,0.539100,0.005245,-1.000000,0.000000
0.452300,0.449600,-0.578300,0.891700,0.003171,-0.452600
-0.511400,0.256800,0.004406,-1.000000,0.000000,0.000000
-0.365200,0.501500,0.100800,0.000000,1.000000,0.000000
0.315000,-0.365600,-0.328700,0.999300,-0.037990,-0.000023
-0.242500,-0.580900,0.749800,0.000000,-0.369300,0.929300
0.108100,-0.584000,0.714400,0.000000,-1.000000,0.000000
-0.374000,-0.156600,0.004403,0.000000,-1.000000,0.000000
0.319300,-0.164600,0.039460,0.779900,-0.625900,0.000000
0.125700,-0.391900,0.750000,0.000000,0.000000,1.000000
0.309700,0.416000,0.670600,0.000000,1.000000,0.000000
-0.254000,0.268500,-0.777100,-0.577700,-0.000034,-0.816200
0.134200,-0.157800,-0.626200,0.188400,-0.893100,-0.408500
-0.032120,-0.269100,0.751000,0.000000,0.000000,1.000000
-0.309500,-0.383100,-0.258600,-1.000000,0.000000,0.000000
0.315300,-0.207800,0.363800,1.000000,0.000000,0.000000
-0.058430,-0.584000,0.144600,0.000000,-1.000000,0.000000
0.316300,-0.066810,-0.737100,0.578300,0.000000,-0.815800
-0.511400,0.055190,-0.337500,-1.000000,0.000000,0.000000
0.309700,0.501500,-0.013140,0.000000,1.000000,0.000000
-0.391500,-0.076290,0.751000,0.000000,0.000000,1.000000
-0.303900,0.501500,-0.460200,0.000000,1.000000,0.000000
0.187000,0.416000,0.302500,0.000000,0.990700,0.135700
-0.511400,0.151600,0.574200,-1.000000,0.000000,0.000000
0.517200,-0.111400,-0.223500,1.000000,0.000000,0.000000
-0.268800,0.416000,0.705700,0.000000,1.000000,0.000000
0.204500,-0.584000,-0.179700,0.000000,-1.000000,0.000000
0.020470,0.239300,0.750000,-0.000057,0.000000,1.000000
-0.469700,0.078570,-0.531500,-0.895500,0.000000,-0.445000
-0.417800,0.415000,0.372600,0.000000,1.000000,0.000000
0.371400,0.326900,-0.688700,0.759100,0.000000,-0.651000
-0.309700,-0.400600,0.556700,-0.999700,0.000000,-0.024190
0.517200,0.142800,-0.206000,0.999800,-0.018990,0.000000
-0.295100,-0.584000,0.004392,-0.005487,-1.000000,0.000000
0.315000,-0.575600,0.144600,0.988800,-0.149200,0.000000
0.481400,0.063960,-0.519800,0.895500,0.000000,-0.445000
0.476300,0.416000,0.486500,0.000000,1.000000,0.000000
-0.067200,-0.584000,0.618000,0.000000,-1.000000,0.000000
0.160700,0.500900,-0.626800,0.000000,0.999300,-0.038030
-0.093480,0.416000,0.618000,0.000000,1.000000,0.000000
-0.111000,0.501500,-0.653000,0.000000,1.000000,0.000000
-0.286300,-0.584000,0.372500,-0.000057,-1.000000,0.000000
0.055520,0.500900,-0.372500,0.000000,0.999800,0.018900
-0.496700,-0.156600,0.451400,-0.001600,-1.000000,0.000000
-0.190900,-0.333400,-0.574400,-0.578400,0.000000,-0.815700
-0.312300,-0.251600,0.644300,-0.999600,0.000000,-0.028870
-0.365200,-0.156600,-0.355000,0.000000,-1.000000,0.000000
0.517200,0.274300,-0.328700,1.000000,0.000000,0.000000
0.476300,0.256800,0.751000,0.000000,0.000000,1.000000
0.314300,-0.453200,-0.179700,1.000000,0.000000,0.000000
-0.102200,-0.156600,-0.661800,0.000095,-1.000000,0.000152
-0.125600,0.364200,-0.830500,-0.265400,0.000028,-0.964100
0.516500,0.134100,0.486500,0.999300,0.038020,0.000000
0.160700,-0.014910,0.750700,-0.041120,0.034780,0.998500
-0.146100,-0.584000,-0.337500,0.000000,-1.000000,0.000000
0.152000,0.415000,0.556600,0.003140,0.999900,-0.015810
-0.101200,-0.462000,-0.623800,-0.359800,0.000000,-0.933000
-0.504400,0.501300,0.258600,-0.216300,0.976300,0.000061
0.517200,0.335700,0.004406,1.000000,0.000000,0.000000
0.353500,0.501500,0.144600,0.000000,1.000000,0.000000
0.353600,-0.156600,0.714400,0.000000,-1.000000,0.000000
0.160700,-0.584000,-0.433900,0.000000,-1.000000,0.000000
0.314300,-0.400600,0.600500,1.000000,-0.000038,0.000076
-0.049650,-0.102600,0.750000,0.000000,0.000000,1.000000
0.315300,-0.356800,-0.039430,0.999800,-0.019000,0.000000
0.126800,-0.356800,-0.616100,0.361500,0.000000,-0.932400
0.503900,-0.102600,-0.438900,0.976100,0.000000,-0.217100
0.143200,-0.584000,0.363800,0.000000,-1.000000,0.000000
-0.309500,-0.426900,0.135900,-1.000000,0.000000,0.000000
-0.172400,0.500500,0.144600,0.000000,1.000000,0.000000
0.502600,-0.156600,0.547900,0.001543,-1.000000,0.000000
0.516200,0.265600,0.574200,1.000000,0.000000,0.000000
-0.511400,-0.120100,-0.293600,-1.000000,0.000000,0.000000
0.344800,0.500500,-0.328700,0.000000,1.000000,0.000000
0.002927,-0.584000,-0.188500,0.000000,-1.000000,0.000000
0.517200,-0.049990,0.109600,1.000000,0.000000,0.000000
-0.511400,0.090260,0.030700,-1.000000,0.000000,0.000000
0.485100,-0.006163,0.751000,0.000000,0.000000,1.000000
0.160700,0.142800,0.750000,0.012660,-0.015780,0.999800
-0.490000,0.379500,-0.476200,-0.976400,0.000025,-0.215900
-0.444100,0.501500,-0.232300,0.000000,1.000000,0.000000
-0.154800,0.416000,0.372600,0.000000,1.000000,0.000000
-0.189900,-0.295400,0.750000,0.000000,0.000000,1.000000
-0.309500,-0.251600,0.311200,-1.000000,0.000000,0.000000
-0.303900,0.501500,-0.127100,0.000000,1.000000,0.000000
-0.438300,0.415200,0.750300,0.000000,0.709700,0.704500
0.029230,-0.156600,-0.749400,0.000000,-1.000000,0.000000
-0.511400,0.458400,0.074530,-1.000000,0.000000,0.000000
0.315300,-0.409400,0.276100,1.000000,0.000000,0.000000
-0.309500,-0.558400,-0.144600,-1.000000,0.000000,0.000000
0.178200,-0.584000,0.065750,0.000000,-1.000000,0.000000
0.175800,0.484700,-0.813700,0.362400,0.002272,-0.932000
0.315300,-0.216500,0.214800,1.000000,0.000000,0.000000
-0.023370,-0.584000,-0.486500,0.000000,-1.000000,0.000000
-0.341000,0.382400,-0.715400,-0.610400,0.000009,-0.792100
-0.511400,0.274300,0.653100,-1.000000,0.000000,0.000000
0.397400,0.134100,0.751000,0.000000,0.000000,1.000000
0.002927,-0.584000,0.284900,0.000000,-1.000000,0.000000
0.020510,0.107800,-0.845200,0.118900,0.000000,-0.992900
0.318500,0.501500,-0.591700,0.000000,1.000000,0.000000
0.344800,-0.156600,-0.504000,0.000000,-1.000000,0.000000
-0.282000,-0.582500,-0.448600,-0.445100,-0.862100,-0.242300
0.516200,0.002596,-0.135800,1.000000,0.000000,0.000000
-0.289800,-0.012020,-0.751700,-0.577900,-0.000013,-0.816100
-0.391500,-0.156600,-0.574100,0.000000,-1.000000,0.000000
0.502600,-0.156600,0.372600,0.001543,-1.000000,0.000000
0.344800,0.416000,0.320000,0.000000,1.000000,0.000000
-0.511400,-0.006165,0.249800,-1.000000,0.000000,0.000000
-0.137300,0.116600,0.751000,0.000000,0.000000,1.000000
0.038000,0.500500,-0.530300,0.019010,0.999800,0.009536
0.160700,0.309400,0.750000,0.000000,0.000000,1.000000
-0.233700,0.501500,-0.582900,0.000000,1.000000,0.000000
-0.111000,0.501500,-0.802000,-0.000019,1.000000,-0.000019
-0.443600,0.288900,-0.584200,-0.895500,0.000000,-0.445000
-0.511400,0.011370,0.582900,-1.000000,0.000000,0.000000
-0.382700,0.416000,0.530300,0.000000,0.999800,-0.018990
-0.110600,-0.146400,-0.833400,-0.136500,-0.021890,-0.990400
0.283400,-0.156600,-0.635500,0.000000,-1.000000,0.000000
0.078410,0.388300,-0.838000,0.127600,0.000000,-0.991800
-0.075950,0.379500,0.751000,0.000000,0.000000,1.000000
0.178200,0.501500,-0.056970,0.000000,1.000000,0.000000
0.517200,0.370800,0.276100,1.000000,0.000000,0.000000
0.299900,-0.470000,-0.426200,0.966700,0.012990,-0.255600
-0.309500,-0.277900,0.013160,-1.000000,0.000000,0.000000
0.516500,0.458400,0.162200,0.999300,0.038020,0.000000
0.406100,0.501500,-0.451400,0.000000,1.000000,0.000000
0.517200,-0.014930,0.618000,1.000000,0.000000,0.000000
-0.172400,0.501500,-0.162200,0.000000,1.000000,0.000000
0.517200,0.484700,-0.118300,0.999900,0.014700,0.000000
-0.137500,0.221000,-0.826300,-0.361300,0.000021,-0.932500
-0.295600,-0.281600,-0.420000,-0.977000,-0.000017,-0.213300
0.280300,0.221700,-0.762600,0.578200,0.000000,-0.815900
-0.382700,-0.156600,0.153400,0.000000,-1.000000,0.000000
-0.391500,-0.156600,0.547900,0.000000,-1.000000,0.000000
-0.102300,-0.584000,0.013160,0.000000,-1.000000,0.000000
-0.511400,0.177900,-0.284900,-1.000000,0.000000,0.000000
0.512400,0.151600,-0.395100,0.970300,-0.000047,-0.242000
